image_id,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,x_1,y_1,width,height,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,identity_id,image_path,crop_path,lefteye_x_crop,lefteye_y_crop,righteye_x_crop,righteye_y_crop,nose_x_crop,nose_y_crop,leftmouth_x_crop,leftmouth_y_crop,rightmouth_x_crop,rightmouth_y_crop,aligned_path,lefteye_x_pred,lefteye_y_pred,righteye_x_pred,righteye_y_pred,nose_x_pred,nose_y_pred,leftmouth_x_pred,leftmouth_y_pred,rightmouth_x_pred,rightmouth_y_pred
000317.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,98,80,135,187,140,148,189,144,159,184,151,200,209,194,1371,/content/celeba/Part 1/Part 1/000317.jpg,/content/celeba/prepared_data/cropped_faces/000317.jpg,39.82222366333008,46.54545593261719,86.28147888183594,43.80748748779297,57.8370361328125,71.18716430664062,50.25185012817383,82.1390380859375,105.24444580078125,78.03208923339844,/content/celeba/prepared_data/aligned_faces/pred/000317.jpg,40.0,46.0,86.0,44.0,58.0,72.0,50.0,80.0,104.0,80.0
000319.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,359,63,198,274,420,162,468,165,462,204,426,238,464,236,9701,/content/celeba/Part 1/Part 1/000319.jpg,/content/celeba/prepared_data/cropped_faces/000319.jpg,39.43434524536133,46.24817657470703,70.46464538574219,47.649635314941406,66.58586120605469,65.86861419677734,43.31312942504883,81.75182342529297,67.8787841796875,80.81752014160156,/content/celeba/prepared_data/aligned_faces/pred/000319.jpg,40.0,46.0,70.0,48.0,68.0,66.0,44.0,82.0,68.0,82.0
000323.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,659,117,393,544,780,313,925,323,823,376,760,464,891,473,3875,/content/celeba/Part 1/Part 1/000323.jpg,/content/celeba/prepared_data/cropped_faces/000323.jpg,39.40966796875,46.117645263671875,86.6361312866211,48.47058868408203,53.414756774902344,60.94117736816406,32.89567565917969,81.64705657958984,75.56233978271484,83.76470947265625,/content/celeba/prepared_data/aligned_faces/pred/000323.jpg,40.0,46.0,86.0,48.0,54.0,62.0,34.0,82.0,76.0,84.0
000328.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,161,62,117,162,197,120,233,120,221,152,193,161,225,165,6351,/content/celeba/Part 1/Part 1/000328.jpg,/content/celeba/prepared_data/cropped_faces/000328.jpg,39.38461685180664,45.8271598815918,78.76923370361328,45.8271598815918,65.64102935791016,71.11111450195312,35.008548736572266,78.22222137451172,70.01709747314453,81.3827133178711,/content/celeba/prepared_data/aligned_faces/pred/000328.jpg,40.0,46.0,80.0,48.0,66.0,72.0,36.0,80.0,70.0,82.0
000343.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,174,97,270,374,257,232,346,228,316,292,264,334,337,332,2134,/content/celeba/Part 1/Part 1/000343.jpg,/content/celeba/prepared_data/cropped_faces/000343.jpg,39.348148345947266,46.203208923339844,81.54074096679688,44.834224700927734,67.31851959228516,66.73796844482422,42.66666793823242,81.11229705810547,77.2740707397461,80.42781066894531,/content/celeba/prepared_data/aligned_faces/pred/000343.jpg,40.0,46.0,82.0,46.0,66.0,66.0,42.0,82.0,78.0,80.0
000344.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,60,1,307,346,154,145,275,153,215,192,165,263,260,268,975,/content/celeba/Part 1/Part 1/000344.jpg,/content/celeba/prepared_data/cropped_faces/000344.jpg,39.19218063354492,53.27167510986328,89.64169311523438,56.2312126159668,64.62540435791016,70.6589584350586,43.77850341796875,96.92485809326172,83.38761901855469,98.77456665039062,/content/celeba/prepared_data/aligned_faces/pred/000344.jpg,40.0,54.0,90.0,56.0,64.0,70.0,42.0,98.0,84.0,98.0
000354.jpg,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,140,68,156,216,188,146,254,147,215,179,186,206,258,205,5611,/content/celeba/Part 1/Part 1/000354.jpg,/content/celeba/prepared_data/cropped_faces/000354.jpg,39.38461685180664,46.22222137451172,93.53845977783203,46.814815521240234,61.53845977783203,65.77777862548828,37.74359130859375,81.77777862548828,96.82051086425781,81.18518829345703,/content/celeba/prepared_data/aligned_faces/pred/000354.jpg,40.0,46.0,94.0,46.0,62.0,66.0,38.0,82.0,96.0,82.0
000363.jpg,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,57,205,284,83,160,157,156,97,189,83,237,145,235,951,/content/celeba/Part 1/Part 1/000363.jpg,/content/celeba/prepared_data/cropped_faces/000363.jpg,39.336585998535156,46.42253494262695,85.54146575927734,44.61971664428711,48.07804870605469,59.492958068847656,39.336585998535156,81.12676239013672,78.04878234863281,80.22534942626953,/content/celeba/prepared_data/aligned_faces/pred/000363.jpg,40.0,46.0,86.0,44.0,50.0,60.0,38.0,82.0,80.0,80.0
000404.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,119,66,99,137,149,115,186,116,164,144,153,153,189,152,2880,/content/celeba/Part 1/Part 1/000404.jpg,/content/celeba/prepared_data/cropped_faces/000404.jpg,38.787879943847656,45.78102111816406,86.62625885009766,46.715328216552734,58.181819915771484,72.87591552734375,43.9595947265625,81.28466796875,90.50505065917969,80.3503646850586,/content/celeba/prepared_data/aligned_faces/pred/000404.jpg,40.0,46.0,88.0,46.0,58.0,72.0,44.0,82.0,88.0,82.0
000424.jpg,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,79,71,169,234,131,155,187,142,169,186,140,215,197,207,5193,/content/celeba/Part 1/Part 1/000424.jpg,/content/celeba/prepared_data/cropped_faces/000424.jpg,39.38461685180664,45.9487190246582,81.79881286621094,38.837608337402344,68.16567993164062,62.905982971191406,46.2011833190918,78.76923370361328,89.3727798461914,74.3931655883789,/content/celeba/prepared_data/aligned_faces/pred/000424.jpg,40.0,46.0,82.0,38.0,68.0,62.0,46.0,80.0,88.0,74.0
000445.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,388,105,273,378,472,241,560,224,509,278,500,344,571,329,5176,/content/celeba/Part 1/Part 1/000445.jpg,/content/celeba/prepared_data/cropped_faces/000445.jpg,39.38461685180664,46.05290985107422,80.64469146728516,40.296295166015625,56.732601165771484,58.58201217651367,52.512821197509766,80.93121337890625,85.80220031738281,75.85185241699219,/content/celeba/prepared_data/aligned_faces/pred/000445.jpg,40.0,46.0,80.0,40.0,64.0,58.0,50.0,82.0,86.0,76.0
000469.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,70,73,213,295,136,180,208,182,168,228,147,262,200,264,4991,/content/celeba/Part 1/Part 1/000469.jpg,/content/celeba/prepared_data/cropped_faces/000469.jpg,39.66197204589844,46.427120208740234,82.92958068847656,47.29491424560547,58.89201736450195,67.25423431396484,46.272300720214844,82.00678253173828,78.12206268310547,82.87457275390625,/content/celeba/prepared_data/aligned_faces/pred/000469.jpg,40.0,46.0,82.0,48.0,58.0,68.0,46.0,82.0,78.0,82.0
000475.jpg,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,189,3,190,263,247,98,321,112,281,139,229,169,303,185,8916,/content/celeba/Part 1/Part 1/000475.jpg,/content/celeba/prepared_data/cropped_faces/000475.jpg,39.07368469238281,46.235740661621094,88.92631530761719,53.04943084716797,61.978946685791016,66.19011688232422,26.947368621826172,80.79087829589844,76.80000305175781,88.57794952392578,/content/celeba/prepared_data/aligned_faces/pred/000475.jpg,40.0,46.0,88.0,52.0,62.0,68.0,26.0,82.0,76.0,88.0
000481.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,138,206,655,907,340,534,575,570,430,744,329,783,525,822,22,/content/celeba/Part 1/Part 1/000481.jpg,/content/celeba/prepared_data/cropped_faces/000481.jpg,39.47480773925781,46.28886413574219,85.39847564697266,51.36935043334961,57.06259536743164,75.9250259399414,37.325191497802734,81.42888641357422,75.62747955322266,86.93274688720703,/content/celeba/prepared_data/aligned_faces/pred/000481.jpg,40.0,46.0,86.0,52.0,58.0,76.0,38.0,82.0,74.0,88.0
000514.jpg,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,992,440,559,774,1164,719,1405,688,1282,878,1195,934,1446,903,6458,/content/celeba/Part 1/Part 1/000514.jpg,/content/celeba/prepared_data/cropped_faces/000514.jpg,39.38461685180664,46.13953399658203,94.5688705444336,41.01292037963867,66.404296875,72.4341049194336,46.48300552368164,81.6950912475586,103.95706939697266,76.56847381591797,/content/celeba/prepared_data/aligned_faces/pred/000514.jpg,40.0,46.0,94.0,42.0,68.0,74.0,46.0,82.0,104.0,76.0
000530.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,189,17,122,169,227,78,270,61,242,82,242,120,274,108,2156,/content/celeba/Part 1/Part 1/000530.jpg,/content/celeba/prepared_data/cropped_faces/000530.jpg,39.86885070800781,46.2011833190918,84.98360443115234,33.325443267822266,55.6065559387207,49.230770111083984,55.6065559387207,78.01183319091797,89.18032836914062,68.92308044433594,/content/celeba/prepared_data/aligned_faces/pred/000530.jpg,40.0,46.0,84.0,34.0,56.0,50.0,56.0,78.0,88.0,70.0
000536.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,739,150,504,698,894,402,1067,418,997,521,905,596,1045,607,2930,/content/celeba/Part 1/Part 1/000536.jpg,/content/celeba/prepared_data/cropped_faces/000536.jpg,39.36507797241211,46.2120361328125,83.30158996582031,49.14613342285156,65.52381134033203,68.03438568115234,42.158729553222656,81.7879638671875,77.71428680419922,83.80516052246094,/content/celeba/prepared_data/aligned_faces/pred/000536.jpg,40.0,46.0,82.0,48.0,64.0,68.0,40.0,82.0,78.0,84.0
000580.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,523,121,265,367,605,254,695,254,660,321,605,353,673,356,2897,/content/celeba/Part 1/Part 1/000580.jpg,/content/celeba/prepared_data/cropped_faces/000580.jpg,39.607547760009766,46.38692092895508,83.0792465209961,46.38692092895508,66.173583984375,69.75476837158203,39.607547760009766,80.91553497314453,72.45282745361328,81.96185302734375,/content/celeba/prepared_data/aligned_faces/pred/000580.jpg,40.0,46.0,82.0,46.0,64.0,70.0,40.0,82.0,72.0,82.0
000599.jpg,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,247,103,320,443,345,263,461,273,418,338,328,386,453,390,6691,/content/celeba/Part 1/Part 1/000599.jpg,/content/celeba/prepared_data/cropped_faces/000599.jpg,39.20000076293945,46.230247497558594,85.5999984741211,49.1196403503418,68.4000015258789,67.90068054199219,32.400001525878906,81.7697525024414,82.4000015258789,82.92550659179688,/content/celeba/prepared_data/aligned_faces/pred/000599.jpg,40.0,46.0,84.0,48.0,68.0,68.0,32.0,82.0,82.0,82.0
000605.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,44,105,239,331,118,225,212,220,161,284,121,317,219,311,32,/content/celeba/Part 1/Part 1/000605.jpg,/content/celeba/prepared_data/cropped_faces/000605.jpg,39.631797790527344,46.40483474731445,89.97489166259766,44.47129821777344,62.66108703613281,69.22054290771484,41.238494873046875,81.98187255859375,93.72384643554688,79.66162872314453,/content/celeba/prepared_data/aligned_faces/pred/000605.jpg,40.0,46.0,90.0,44.0,62.0,70.0,42.0,82.0,94.0,80.0
000622.jpg,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,41,118,281,389,127,258,230,252,176,311,138,365,233,360,6546,/content/celeba/Part 1/Part 1/000622.jpg,/content/celeba/prepared_data/cropped_faces/000622.jpg,39.17437744140625,46.066837310791016,86.092529296875,44.09254455566406,61.49466323852539,63.50642776489258,44.185054779052734,81.27506256103516,87.45907592773438,79.62982177734375,/content/celeba/prepared_data/aligned_faces/pred/000622.jpg,40.0,46.0,86.0,44.0,62.0,64.0,44.0,82.0,88.0,80.0
000632.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,402,319,317,439,500,478,631,459,583,545,529,600,640,580,8485,/content/celeba/Part 1/Part 1/000632.jpg,/content/celeba/prepared_data/cropped_faces/000632.jpg,39.57097625732422,46.35990905761719,92.46687316894531,40.820045471191406,73.08517456054688,65.89521789550781,51.280757904052734,81.9316635131836,96.10094451904297,76.10022735595703,/content/celeba/prepared_data/aligned_faces/pred/000632.jpg,40.0,46.0,92.0,40.0,72.0,66.0,50.0,82.0,96.0,76.0
000639.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,73,250,346,204,198,283,214,252,261,195,294,258,302,7524,/content/celeba/Part 1/Part 1/000639.jpg,/content/celeba/prepared_data/cropped_faces/000639.jpg,39.42399978637695,46.242774963378906,79.87200164794922,52.16184997558594,64.0,69.54913330078125,34.816001892089844,81.7572250366211,67.0719985961914,84.71676635742188,/content/celeba/prepared_data/aligned_faces/pred/000639.jpg,40.0,46.0,80.0,52.0,64.0,68.0,36.0,82.0,66.0,86.0
000648.jpg,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,409,448,120,166,446,508,492,500,484,535,452,554,489,545,1565,/content/celeba/Part 1/Part 1/000648.jpg,/content/celeba/prepared_data/cropped_faces/000648.jpg,39.46666717529297,46.26506042480469,88.53333282470703,40.09638595581055,80.0,67.08433532714844,45.86666488647461,81.73493957519531,85.33333587646484,74.79518127441406,/content/celeba/prepared_data/aligned_faces/pred/000648.jpg,40.0,46.0,86.0,42.0,80.0,66.0,48.0,82.0,86.0,76.0
000649.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,176,51,166,230,227,134,277,128,252,165,251,192,277,192,5341,/content/celeba/Part 1/Part 1/000649.jpg,/content/celeba/prepared_data/cropped_faces/000649.jpg,39.32530212402344,46.19130325317383,77.8795166015625,42.8521728515625,58.60240936279297,63.443477630615234,57.83132553100586,78.46956634521484,77.8795166015625,78.46956634521484,/content/celeba/prepared_data/aligned_faces/pred/000649.jpg,40.0,46.0,78.0,42.0,58.0,64.0,58.0,80.0,76.0,78.0
000651.jpg,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,158,106,372,515,272,292,387,280,349,364,286,428,371,423,6718,/content/celeba/Part 1/Part 1/000651.jpg,/content/celeba/prepared_data/cropped_faces/000651.jpg,39.225807189941406,46.2291259765625,78.79570007324219,43.24660110473633,65.72042846679688,64.12427520751953,44.04301071166992,80.03106689453125,73.29032135009766,78.7883529663086,/content/celeba/prepared_data/aligned_faces/pred/000651.jpg,40.0,46.0,78.0,44.0,66.0,64.0,44.0,80.0,72.0,78.0
000673.jpg,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,303,63,317,439,401,222,524,235,461,295,399,344,502,353,2611,/content/celeba/Part 1/Part 1/000673.jpg,/content/celeba/prepared_data/cropped_faces/000673.jpg,39.57097625732422,46.35990905761719,89.2365951538086,50.15034103393555,63.7981071472168,67.64464569091797,38.76340866088867,81.9316635131836,80.35330963134766,84.5558090209961,/content/celeba/prepared_data/aligned_faces/pred/000673.jpg,40.0,46.0,88.0,50.0,62.0,68.0,38.0,82.0,80.0,84.0
000680.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,91,68,127,176,130,132,173,138,152,163,131,181,159,184,3475,/content/celeba/Part 1/Part 1/000680.jpg,/content/celeba/prepared_data/cropped_faces/000680.jpg,39.30708694458008,46.54545593261719,82.64566802978516,50.90909194946289,61.480316162109375,69.09091186523438,40.31496047973633,82.18181610107422,68.53543090820312,84.36363983154297,/content/celeba/prepared_data/aligned_faces/pred/000680.jpg,40.0,46.0,82.0,52.0,62.0,70.0,40.0,82.0,68.0,84.0
000702.jpg,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,137,187,286,396,225,330,339,344,265,413,220,440,321,449,614,/content/celeba/Part 1/Part 1/000702.jpg,/content/celeba/prepared_data/cropped_faces/000702.jpg,39.38461685180664,46.22222137451172,90.40559387207031,50.747474670410156,57.286712646484375,73.05050659179688,37.146854400634766,81.77777862548828,82.34964752197266,84.6868667602539,/content/celeba/prepared_data/aligned_faces/pred/000702.jpg,40.0,46.0,90.0,50.0,56.0,74.0,36.0,82.0,82.0,84.0
000703.jpg,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,114,98,151,209,160,173,222,165,195,207,169,231,227,222,9730,/content/celeba/Part 1/Part 1/000703.jpg,/content/celeba/prepared_data/cropped_faces/000703.jpg,38.993377685546875,45.933013916015625,91.54966735839844,41.03349304199219,68.6622543334961,66.7559814453125,46.62251663208008,81.45454406738281,95.78807830810547,75.94258117675781,/content/celeba/prepared_data/aligned_faces/pred/000703.jpg,40.0,46.0,90.0,42.0,70.0,66.0,46.0,82.0,96.0,76.0
000723.jpg,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,345,138,395,547,467,336,605,338,547,437,476,488,601,480,6546,/content/celeba/Part 1/Part 1/000723.jpg,/content/celeba/prepared_data/cropped_faces/000723.jpg,39.534175872802734,46.332725524902344,84.25316619873047,46.80073165893555,65.4582290649414,69.96709442138672,42.45063400268555,81.90128326416016,82.95696258544922,80.02925109863281,/content/celeba/prepared_data/aligned_faces/pred/000723.jpg,40.0,46.0,84.0,46.0,66.0,70.0,42.0,82.0,82.0,80.0
000734.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,387,48,208,288,451,152,513,138,476,191,467,224,523,218,1960,/content/celeba/Part 1/Part 1/000734.jpg,/content/celeba/prepared_data/cropped_faces/000734.jpg,39.38461685180664,46.22222137451172,77.53845977783203,40.0,54.769229888916016,63.55555725097656,49.230770111083984,78.22222137451172,83.69230651855469,75.55555725097656,/content/celeba/prepared_data/aligned_faces/pred/000734.jpg,40.0,46.0,78.0,40.0,54.0,64.0,50.0,78.0,82.0,76.0
000747.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,45,122,169,144,106,177,103,155,130,150,151,175,150,2518,/content/celeba/Part 1/Part 1/000747.jpg,/content/celeba/prepared_data/cropped_faces/000747.jpg,39.86885070800781,46.2011833190918,74.49180603027344,43.928993225097656,51.40983581542969,64.37870025634766,46.16393280029297,80.28402709960938,72.39344024658203,79.52662658691406,/content/celeba/prepared_data/aligned_faces/pred/000747.jpg,40.0,46.0,74.0,44.0,50.0,64.0,44.0,80.0,72.0,80.0
000751.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,283,102,153,212,330,179,379,175,345,207,340,238,379,234,5310,/content/celeba/Part 1/Part 1/000751.jpg,/content/celeba/prepared_data/cropped_faces/000751.jpg,39.32026290893555,46.49056625366211,80.31372833251953,44.075469970703125,51.86928176879883,63.39622497558594,47.686275482177734,82.11320495605469,80.31372833251953,79.69811248779297,/content/celeba/prepared_data/aligned_faces/pred/000751.jpg,40.0,46.0,80.0,44.0,52.0,64.0,48.0,82.0,80.0,80.0
000759.jpg,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,154,52,153,212,201,129,262,138,228,171,187,187,255,197,9184,/content/celeba/Part 1/Part 1/000759.jpg,/content/celeba/prepared_data/cropped_faces/000759.jpg,39.32026290893555,46.49056625366211,90.35294342041016,51.924530029296875,61.90849685668945,71.84906005859375,27.60784339904785,81.50943756103516,84.49673461914062,87.54717254638672,/content/celeba/prepared_data/aligned_faces/pred/000759.jpg,40.0,46.0,92.0,52.0,62.0,72.0,28.0,82.0,84.0,88.0
000799.jpg,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,287,129,161,223,337,210,392,212,349,243,339,270,390,274,665,/content/celeba/Part 1/Part 1/000799.jpg,/content/celeba/prepared_data/cropped_faces/000799.jpg,39.75155258178711,46.4932746887207,83.47826385498047,47.64125442504883,49.291927337646484,65.43497467041016,41.34161376953125,80.93273162841797,81.88819885253906,83.22869873046875,/content/celeba/prepared_data/aligned_faces/pred/000799.jpg,40.0,46.0,84.0,46.0,50.0,66.0,40.0,80.0,82.0,84.0
000801.jpg,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,73,64,270,374,156,199,251,208,204,254,155,303,242,308,10000,/content/celeba/Part 1/Part 1/000801.jpg,/content/celeba/prepared_data/cropped_faces/000801.jpg,39.348148345947266,46.203208923339844,84.38518524169922,49.28342056274414,62.103702545166016,65.02674102783203,38.87407302856445,81.79679107666016,80.11851501464844,83.50801849365234,/content/celeba/prepared_data/aligned_faces/pred/000801.jpg,40.0,46.0,84.0,50.0,62.0,64.0,40.0,82.0,80.0,84.0
000802.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,585,144,195,270,645,241,714,226,699,277,642,316,711,301,3788,/content/celeba/Part 1/Part 1/000802.jpg,/content/celeba/prepared_data/cropped_faces/000802.jpg,39.38461685180664,45.98518371582031,84.67692565917969,38.87407302856445,74.83077239990234,63.05185317993164,37.41538619995117,81.54074096679688,82.70769500732422,74.42962646484375,/content/celeba/prepared_data/aligned_faces/pred/000802.jpg,40.0,46.0,84.0,40.0,74.0,64.0,38.0,82.0,84.0,74.0
